number of iterations required: 161
---utility for each state (row, column)---
(10, 97) - utility: 64.822
(10, 98) - utility: 63.784
(11, 0) - utility: 62.351
(11, 1) - utility: 63.717
(11, 2) - utility: 62.000
(11, 3) - utility: 63.960
(11, 4) - utility: 64.923
(11, 5) - utility: 67.060
(11, 6) - utility: 68.229
(11, 7) - utility: 68.447
(11, 9) - utility: 68.401
(11, 10) - utility: 69.300
(11, 12) - utility: 73.359
(11, 13) - utility: 73.275
(11, 14) - utility: 73.617
(11, 15) - utility: 74.082
(11, 17) - utility: 72.802
(11, 18) - utility: 71.453
(11, 19) - utility: 70.304
(11, 20) - utility: 71.222
(11, 21) - utility: 70.472
(11, 22) - utility: 69.464
(11, 23) - utility: 68.184
(11, 24) - utility: 69.326
(11, 25) - utility: 66.840
(11, 27) - utility: 67.667
(11, 28) - utility: 66.441
(11, 29) - utility: 65.733
(11, 31) - utility: 67.237
(11, 32) - utility: 68.608
(11, 33) - utility: 68.960
(11, 34) - utility: 68.794
(11, 36) - utility: 71.523
(11, 37) - utility: 72.811
(11, 38) - utility: 73.664
(11, 39) - utility: 72.448
(11, 40) - utility: 73.213
(11, 41) - utility: 72.757
(11, 42) - utility: 73.751
(11, 43) - utility: 72.538
(11, 44) - utility: 72.357
(11, 45) - utility: 71.006
(11, 46) - utility: 68.837
(11, 48) - utility: 66.329
(11, 49) - utility: 66.905
(11, 51) - utility: 71.267
(11, 52) - utility: 72.557
(11, 53) - utility: 73.592
(11, 54) - utility: 72.772
(11, 55) - utility: 74.125
(11, 56) - utility: 75.026
(11, 57) - utility: 74.927
(11, 58) - utility: 73.450
(11, 60) - utility: 68.567
(11, 61) - utility: 68.648
(11, 62) - utility: 68.325
(11, 63) - utility: 66.214
(11, 64) - utility: 68.552
(11, 65) - utility: 68.114
(11, 66) - utility: 69.114
(11, 67) - utility: 68.138
(11, 68) - utility: 68.224
(11, 69) - utility: 66.030
(11, 71) - utility: 72.074
(11, 72) - utility: 73.211
(11, 73) - utility: 74.332
(11, 74) - utility: 76.501
(11, 75) - utility: 75.497
(11, 76) - utility: 74.256
(11, 77) - utility: 72.910
(11, 78) - utility: 72.759
(11, 80) - utility: 72.635
(11, 81) - utility: 73.841
(11, 82) - utility: 73.550
(11, 83) - utility: 72.086
(11, 84) - utility: 70.605
(11, 85) - utility: 71.289
(11, 86) - utility: 73.001
(11, 87) - utility: 73.086
(11, 88) - utility: 73.104
(11, 89) - utility: 73.190
(11, 90) - utility: 72.035
(11, 91) - utility: 71.959
(11, 92) - utility: 69.548
(11, 94) - utility: 66.914
(11, 95) - utility: 67.600
(11, 96) - utility: 66.634
(11, 99) - utility: 64.215
(12, 0) - utility: 60.578
(12, 1) - utility: 62.505
(12, 2) - utility: 63.471
(12, 3) - utility: 64.816
(12, 4) - utility: 64.828
(12, 5) - utility: 65.910
(12, 6) - utility: 66.874
(12, 7) - utility: 66.182
(12, 9) - utility: 68.328
(12, 10) - utility: 70.591
(12, 11) - utility: 71.963
(12, 12) - utility: 72.134
(12, 13) - utility: 72.222
(12, 14) - utility: 73.459
(12, 15) - utility: 72.776
(12, 16) - utility: 71.420
(12, 18) - utility: 70.304
(12, 19) - utility: 70.640
(12, 20) - utility: 70.034
(12, 21) - utility: 69.426
(12, 22) - utility: 69.886
(12, 23) - utility: 70.254
(12, 25) - utility: 65.792
(12, 26) - utility: 65.843
(12, 27) - utility: 66.658
(12, 28) - utility: 65.744
(12, 29) - utility: 65.162
(12, 30) - utility: 65.765
(12, 31) - utility: 66.770
(12, 32) - utility: 66.849
(12, 33) - utility: 68.882
(12, 34) - utility: 69.941
(12, 35) - utility: 69.730
(12, 36) - utility: 71.881
(12, 37) - utility: 74.084
(12, 38) - utility: 75.152
(12, 40) - utility: 72.006
(12, 42) - utility: 71.341
(12, 45) - utility: 69.677
(12, 46) - utility: 68.457
(12, 47) - utility: 67.141
(12, 48) - utility: 66.996
(12, 49) - utility: 68.118
(12, 50) - utility: 69.365
(12, 51) - utility: 71.572
(12, 52) - utility: 73.802
(12, 53) - utility: 75.049
(12, 55) - utility: 76.627
(12, 56) - utility: 76.395
(12, 58) - utility: 72.437
(12, 60) - utility: 70.931
(12, 61) - utility: 69.861
(12, 62) - utility: 69.707
(12, 64) - utility: 68.742
(12, 65) - utility: 68.690
(12, 66) - utility: 68.097
(12, 67) - utility: 68.552
(12, 68) - utility: 68.347
(12, 69) - utility: 67.165
(12, 71) - utility: 72.756
(12, 72) - utility: 74.063
(12, 73) - utility: 76.611
(12, 74) - utility: 78.167
(12, 75) - utility: 76.783
(12, 77) - utility: 71.920
(12, 78) - utility: 73.950
(12, 79) - utility: 73.174
(12, 81) - utility: 73.937
(12, 82) - utility: 71.754
(12, 83) - utility: 70.878
(12, 84) - utility: 69.806
(12, 85) - utility: 69.012
(12, 87) - utility: 74.310
(12, 88) - utility: 72.998
(12, 89) - utility: 73.111
(12, 90) - utility: 71.819
(12, 91) - utility: 71.916
(12, 92) - utility: 70.585
(12, 93) - utility: 69.390
(12, 94) - utility: 69.128
(12, 95) - utility: 68.953
(12, 96) - utility: 67.565
(12, 97) - utility: 67.592
(12, 98) - utility: 65.401
(12, 99) - utility: 65.319
(13, 0) - utility: 61.589
(13, 1) - utility: 61.124
(13, 2) - utility: 63.003
(13, 3) - utility: 64.040
(13, 4) - utility: 65.046
(13, 6) - utility: 64.544
(13, 8) - utility: 68.019
(13, 9) - utility: 69.182
(13, 10) - utility: 70.465
(13, 11) - utility: 69.782
(13, 12) - utility: 70.827
(13, 13) - utility: 71.001
(13, 16) - utility: 70.212
(13, 17) - utility: 70.067
(13, 18) - utility: 68.166
(13, 20) - utility: 70.450
(13, 22) - utility: 72.292
(13, 23) - utility: 71.487
(13, 24) - utility: 69.253
(13, 25) - utility: 68.128
(13, 26) - utility: 66.879
(13, 27) - utility: 68.016
(13, 28) - utility: 66.772
(13, 29) - utility: 67.349
(13, 30) - utility: 66.761
(13, 31) - utility: 68.027
(13, 32) - utility: 67.668
(13, 33) - utility: 69.682
(13, 34) - utility: 71.282
(13, 35) - utility: 71.651
(13, 36) - utility: 73.967
(13, 37) - utility: 75.460
(13, 38) - utility: 76.533
(13, 39) - utility: 75.257
(13, 41) - utility: 72.108
(13, 43) - utility: 71.157
(13, 45) - utility: 68.550
(13, 46) - utility: 67.606
(13, 47) - utility: 65.770
(13, 48) - utility: 67.823
(13, 49) - utility: 68.604
(13, 50) - utility: 70.787
(13, 51) - utility: 73.337
(13, 52) - utility: 74.899
(13, 53) - utility: 77.662
(13, 54) - utility: 77.952
(13, 55) - utility: 77.920
(13, 56) - utility: 77.627
(13, 57) - utility: 76.223
(13, 58) - utility: 73.648
(13, 59) - utility: 72.335
(13, 60) - utility: 72.257
(13, 61) - utility: 70.925
(13, 62) - utility: 68.766
(13, 64) - utility: 67.689
(13, 65) - utility: 69.915
(13, 66) - utility: 68.684
(13, 67) - utility: 68.477
(13, 68) - utility: 69.623
(13, 69) - utility: 69.368
(13, 70) - utility: 70.810
(13, 72) - utility: 74.137
(13, 74) - utility: 78.512
(13, 75) - utility: 77.184
(13, 76) - utility: 75.617
(13, 77) - utility: 73.989
(13, 78) - utility: 74.211
(13, 79) - utility: 75.503
(13, 80) - utility: 75.737
(13, 81) - utility: 75.433
(13, 83) - utility: 71.832
(13, 87) - utility: 74.392
(13, 88) - utility: 72.114
(13, 89) - utility: 71.827
(13, 90) - utility: 70.863
(13, 91) - utility: 71.755
(13, 92) - utility: 70.445
(13, 93) - utility: 69.186
(13, 94) - utility: 68.070
(13, 95) - utility: 67.707
(13, 96) - utility: 66.564
(13, 97) - utility: 66.476
(13, 98) - utility: 66.517
(13, 99) - utility: 64.204
(14, 0) - utility: 62.683
(14, 1) - utility: 62.954
(14, 2) - utility: 62.983
(14, 3) - utility: 64.068
(14, 4) - utility: 63.724
(14, 5) - utility: 61.623
(14, 6) - utility: 63.121
(14, 7) - utility: 62.036
(14, 10) - utility: 69.111
(14, 11) - utility: 67.690
(14, 12) - utility: 68.494
(14, 13) - utility: 69.671
(14, 15) - utility: 67.595
(14, 16) - utility: 69.485
(14, 17) - utility: 67.908
(14, 18) - utility: 68.030
(14, 19) - utility: 70.119
(14, 20) - utility: 69.850
(14, 21) - utility: 70.882
(14, 23) - utility: 72.868
(14, 24) - utility: 70.473
(14, 25) - utility: 69.304
(14, 26) - utility: 67.069
(14, 27) - utility: 68.159
(14, 28) - utility: 66.987
(14, 29) - utility: 67.331
(14, 31) - utility: 69.389
(14, 32) - utility: 69.737
(14, 33) - utility: 72.125
(14, 34) - utility: 72.634
(14, 35) - utility: 73.824
(14, 37) - utility: 76.765
(14, 38) - utility: 76.779
(14, 39) - utility: 75.045
(14, 40) - utility: 75.407
(14, 41) - utility: 73.318
(14, 42) - utility: 73.696
(14, 43) - utility: 72.355
(14, 44) - utility: 71.174
(14, 45) - utility: 69.833
(14, 46) - utility: 68.418
(14, 47) - utility: 66.680
(14, 48) - utility: 69.135
(14, 49) - utility: 70.623
(14, 50) - utility: 71.029
(14, 51) - utility: 72.391
(14, 52) - utility: 73.531
(14, 56) - utility: 76.223
(14, 57) - utility: 75.067
(14, 58) - utility: 73.767
(14, 59) - utility: 71.511
(14, 60) - utility: 72.129
(14, 61) - utility: 70.872
(14, 62) - utility: 69.562
(14, 63) - utility: 69.172
(14, 65) - utility: 71.520
(14, 68) - utility: 70.968
(14, 70) - utility: 73.387
(14, 71) - utility: 73.405
(14, 72) - utility: 72.968
(14, 74) - utility: 79.972
(14, 76) - utility: 73.150
(14, 77) - utility: 72.924
(14, 78) - utility: 73.946
(14, 79) - utility: 75.394
(14, 81) - utility: 73.923
(14, 82) - utility: 71.630
(14, 83) - utility: 71.719
(14, 84) - utility: 73.992
(14, 85) - utility: 76.408
(14, 86) - utility: 75.166
(14, 87) - utility: 73.828
(14, 88) - utility: 72.336
(14, 89) - utility: 71.087
(14, 90) - utility: 69.943
(14, 91) - utility: 70.381
(14, 92) - utility: 69.284
(14, 93) - utility: 68.247
(14, 94) - utility: 66.238
(14, 95) - utility: 67.451
(14, 96) - utility: 65.269
(14, 97) - utility: 65.348
(14, 99) - utility: 63.114
(15, 0) - utility: 63.695
(15, 1) - utility: 62.683
(15, 2) - utility: 62.950
(15, 3) - utility: 64.026
(15, 4) - utility: 63.028
(15, 5) - utility: 63.097
(15, 6) - utility: 62.299
(15, 9) - utility: 66.718
(15, 10) - utility: 67.861
(15, 11) - utility: 68.260
(15, 12) - utility: 67.540
(15, 13) - utility: 68.414
(15, 14) - utility: 68.559
(15, 15) - utility: 69.714
(15, 16) - utility: 71.086
(15, 18) - utility: 70.148
(15, 19) - utility: 71.598
(15, 20) - utility: 70.374
(15, 21) - utility: 69.785
(15, 22) - utility: 71.904
(15, 23) - utility: 73.074
(15, 24) - utility: 71.747
(15, 25) - utility: 70.528
(15, 26) - utility: 68.246
(15, 27) - utility: 69.602
(15, 29) - utility: 68.524
(15, 30) - utility: 68.149
(15, 31) - utility: 70.521
(15, 32) - utility: 71.840
(15, 33) - utility: 73.569
(15, 34) - utility: 74.978
(15, 35) - utility: 75.203
(15, 36) - utility: 75.840
(15, 37) - utility: 78.031
(15, 39) - utility: 77.242
(15, 40) - utility: 76.964
(15, 41) - utility: 75.446
(15, 42) - utility: 75.140
(15, 43) - utility: 72.526
(15, 44) - utility: 71.310
(15, 46) - utility: 67.213
(15, 47) - utility: 66.751
(15, 48) - utility: 67.899
(15, 49) - utility: 68.383
(15, 50) - utility: 69.924
(15, 51) - utility: 72.001
(15, 52) - utility: 74.246
(15, 54) - utility: 74.380
(15, 55) - utility: 74.661
(15, 56) - utility: 75.952
(15, 57) - utility: 74.616
(15, 58) - utility: 73.309
(15, 59) - utility: 71.935
(15, 60) - utility: 70.972
(15, 61) - utility: 70.298
(15, 62) - utility: 69.269
(15, 63) - utility: 70.288
(15, 64) - utility: 70.372
(15, 65) - utility: 72.714
(15, 66) - utility: 74.159
(15, 67) - utility: 73.323
(15, 68) - utility: 73.367
(15, 70) - utility: 74.602
(15, 71) - utility: 74.680
(15, 73) - utility: 70.502
(15, 75) - utility: 69.641
(15, 76) - utility: 71.795
(15, 77) - utility: 72.782
(15, 78) - utility: 71.882
(15, 79) - utility: 73.752
(15, 80) - utility: 72.259
(15, 81) - utility: 72.653
(15, 82) - utility: 72.538
(15, 83) - utility: 72.705
(15, 84) - utility: 74.175
(15, 85) - utility: 76.810
(15, 87) - utility: 72.360
(15, 88) - utility: 70.270
(15, 89) - utility: 69.884
(15, 90) - utility: 69.279
(15, 91) - utility: 69.124
(15, 92) - utility: 68.240
(15, 94) - utility: 67.077
(15, 95) - utility: 66.279
(15, 96) - utility: 65.155
(15, 97) - utility: 64.097
(15, 98) - utility: 61.849
(15, 99) - utility: 60.951
(16, 0) - utility: 62.653
(16, 3) - utility: 62.952
(16, 4) - utility: 62.994
(16, 5) - utility: 62.966
(16, 6) - utility: 63.262
(16, 8) - utility: 65.235
(16, 10) - utility: 68.759
(16, 11) - utility: 69.542
(16, 12) - utility: 68.306
(16, 13) - utility: 69.010
(16, 15) - utility: 70.213
(16, 16) - utility: 71.131
(16, 17) - utility: 69.959
(16, 19) - utility: 71.823
(16, 20) - utility: 70.603
(16, 21) - utility: 70.871
(16, 22) - utility: 72.201
(16, 23) - utility: 73.296
(16, 24) - utility: 72.048
(16, 25) - utility: 71.523
(16, 26) - utility: 70.157
(16, 27) - utility: 70.951
(16, 28) - utility: 69.795
(16, 29) - utility: 69.736
(16, 31) - utility: 70.613
(16, 32) - utility: 69.757
(16, 35) - utility: 77.613
(16, 36) - utility: 78.059
(16, 37) - utility: 78.276
(16, 38) - utility: 78.512
(16, 39) - utility: 77.238
(16, 40) - utility: 75.958
(16, 42) - utility: 73.610
(16, 43) - utility: 71.201
(16, 45) - utility: 67.346
(16, 46) - utility: 68.324
(16, 48) - utility: 68.685
(16, 49) - utility: 69.943
(16, 50) - utility: 71.312
(16, 51) - utility: 72.971
(16, 52) - utility: 74.304
(16, 53) - utility: 75.656
(16, 54) - utility: 75.576
(16, 55) - utility: 74.237
(16, 56) - utility: 74.534
(16, 57) - utility: 73.385
(16, 58) - utility: 72.175
(16, 59) - utility: 71.008
(16, 60) - utility: 71.565
(16, 61) - utility: 71.526
(16, 62) - utility: 70.102
(16, 63) - utility: 69.647
(16, 64) - utility: 70.768
(16, 65) - utility: 72.013
(16, 66) - utility: 74.358
(16, 67) - utility: 74.429
(16, 68) - utility: 75.801
(16, 69) - utility: 76.062
(16, 70) - utility: 75.825
(16, 71) - utility: 74.610
(16, 72) - utility: 74.690
(16, 73) - utility: 72.895
(16, 74) - utility: 71.683
(16, 75) - utility: 71.564
(16, 76) - utility: 71.828
(16, 77) - utility: 71.525
(16, 78) - utility: 70.788
(16, 80) - utility: 69.924
(16, 81) - utility: 70.329
(16, 82) - utility: 71.271
(16, 83) - utility: 71.614
(16, 84) - utility: 72.813
(16, 86) - utility: 70.943
(16, 87) - utility: 72.132
(16, 88) - utility: 70.622
(16, 89) - utility: 70.398
(16, 90) - utility: 70.390
(16, 91) - utility: 69.212
(16, 92) - utility: 68.013
(16, 93) - utility: 67.198
(16, 94) - utility: 68.325
(16, 95) - utility: 67.077
(16, 96) - utility: 64.987
(16, 97) - utility: 63.164
(16, 98) - utility: 62.162
(16, 99) - utility: 61.074
(17, 0) - utility: 60.295
(17, 1) - utility: 59.240
(17, 3) - utility: 62.977
(17, 4) - utility: 64.075
(17, 5) - utility: 63.997
(17, 6) - utility: 64.373
(17, 7) - utility: 65.386
(17, 8) - utility: 66.333
(17, 9) - utility: 68.659
(17, 10) - utility: 69.803
(17, 11) - utility: 70.947
(17, 13) - utility: 70.256
(17, 14) - utility: 70.203
(17, 15) - utility: 71.274
(17, 16) - utility: 72.581
(17, 18) - utility: 73.170
(17, 19) - utility: 74.394
(17, 22) - utility: 73.433
(17, 23) - utility: 74.814
(17, 25) - utility: 72.831
(17, 26) - utility: 70.629
(17, 27) - utility: 71.077
(17, 28) - utility: 69.997
(17, 29) - utility: 69.418
(17, 30) - utility: 71.853
(17, 31) - utility: 71.912
(17, 32) - utility: 72.043
(17, 33) - utility: 73.488
(17, 34) - utility: 74.813
(17, 35) - utility: 76.181
(17, 37) - utility: 76.432
(17, 38) - utility: 78.677
(17, 40) - utility: 74.778
(17, 41) - utility: 75.287
(17, 43) - utility: 69.883
(17, 44) - utility: 68.791
(17, 45) - utility: 68.348
(17, 46) - utility: 69.583
(17, 47) - utility: 70.875
(17, 50) - utility: 68.965
(17, 52) - utility: 73.373
(17, 53) - utility: 75.763
(17, 55) - utility: 72.932
(17, 56) - utility: 72.192
(17, 57) - utility: 72.064
(17, 58) - utility: 71.021
(17, 59) - utility: 70.292
(17, 60) - utility: 71.525
(17, 62) - utility: 68.988
(17, 63) - utility: 69.402
(17, 64) - utility: 70.674
(17, 65) - utility: 71.846
(17, 66) - utility: 73.320
(17, 67) - utility: 74.406
(17, 68) - utility: 75.624
(17, 69) - utility: 74.886
(17, 70) - utility: 74.631
(17, 71) - utility: 74.683
(17, 73) - utility: 70.618
(17, 74) - utility: 71.554
(17, 75) - utility: 70.514
(17, 76) - utility: 70.607
(17, 77) - utility: 70.474
(17, 78) - utility: 71.431
(17, 79) - utility: 70.400
(17, 80) - utility: 68.451
(17, 81) - utility: 69.951
(17, 82) - utility: 71.161
(17, 83) - utility: 70.512
(17, 85) - utility: 65.753
(17, 87) - utility: 69.595
(17, 88) - utility: 68.369
(17, 89) - utility: 68.070
(17, 92) - utility: 67.413
(17, 93) - utility: 67.396
(17, 94) - utility: 69.787
(17, 96) - utility: 66.778
(17, 97) - utility: 65.374
(17, 98) - utility: 63.147
(18, 0) - utility: 59.240
(18, 1) - utility: 58.823
(18, 3) - utility: 62.796
(18, 4) - utility: 63.953
(18, 5) - utility: 65.025
(18, 6) - utility: 65.383
(18, 7) - utility: 66.497
(18, 8) - utility: 67.415
(18, 9) - utility: 68.634
(18, 10) - utility: 70.947
(18, 13) - utility: 70.126
(18, 14) - utility: 71.040
(18, 15) - utility: 73.646
(18, 16) - utility: 75.162
(18, 17) - utility: 75.704
(18, 19) - utility: 75.786
(18, 20) - utility: 74.696
(18, 21) - utility: 77.151
(18, 23) - utility: 76.231
(18, 24) - utility: 76.031
(18, 25) - utility: 74.325
(18, 26) - utility: 72.701
(18, 27) - utility: 72.465
(18, 28) - utility: 71.026
(18, 29) - utility: 68.732
(18, 30) - utility: 70.535
(18, 31) - utility: 71.322
(18, 32) - utility: 72.450
(18, 33) - utility: 72.704
(18, 34) - utility: 73.826
(18, 35) - utility: 73.748
(18, 40) - utility: 73.572
(18, 41) - utility: 73.740
(18, 42) - utility: 71.371
(18, 43) - utility: 69.222
(18, 44) - utility: 69.398
(18, 45) - utility: 68.567
(18, 46) - utility: 69.734
(18, 47) - utility: 69.722
(18, 49) - utility: 70.164
(18, 50) - utility: 71.338
(18, 51) - utility: 72.822
(18, 52) - utility: 72.751
(18, 53) - utility: 75.337
(18, 54) - utility: 73.946
(18, 55) - utility: 72.628
(18, 56) - utility: 71.397
(18, 57) - utility: 70.827
(18, 58) - utility: 69.874
(18, 59) - utility: 69.175
(18, 60) - utility: 68.888
(18, 61) - utility: 66.528
(18, 62) - utility: 68.794
(18, 63) - utility: 68.309
(18, 65) - utility: 69.466
(18, 67) - utility: 74.479
(18, 68) - utility: 74.404
(18, 71) - utility: 73.301
(18, 72) - utility: 71.969
(18, 73) - utility: 70.791
(18, 74) - utility: 69.269
(18, 75) - utility: 68.495
(18, 76) - utility: 70.572
(18, 78) - utility: 71.554
(18, 79) - utility: 71.538
(18, 80) - utility: 70.271
(18, 81) - utility: 69.293
(18, 82) - utility: 68.987
(18, 83) - utility: 69.178
(18, 84) - utility: 68.026
(18, 85) - utility: 66.877
(18, 86) - utility: 68.295
(18, 87) - utility: 69.450
(18, 88) - utility: 68.303
(18, 89) - utility: 68.121
(18, 90) - utility: 69.505
(18, 91) - utility: 69.495
(18, 92) - utility: 68.570
(18, 94) - utility: 69.957
(18, 95) - utility: 68.916
(18, 96) - utility: 66.786
(18, 98) - utility: 64.811
(18, 99) - utility: 63.705
(19, 0) - utility: 59.292
(19, 1) - utility: 59.787
(19, 2) - utility: 60.939
(19, 3) - utility: 61.908
(19, 4) - utility: 63.934
(19, 5) - utility: 66.211
(19, 6) - utility: 66.306
(19, 7) - utility: 67.639
(19, 8) - utility: 67.756
(19, 9) - utility: 68.934
(19, 11) - utility: 69.680
(19, 12) - utility: 70.013
(19, 13) - utility: 71.186
(19, 14) - utility: 70.217
(19, 16) - utility: 72.810
(19, 17) - utility: 73.366
(19, 18) - utility: 74.654
(19, 19) - utility: 75.866
(19, 21) - utility: 78.732
(19, 22) - utility: 77.466
(19, 23) - utility: 76.205
(19, 24) - utility: 74.011
(19, 25) - utility: 72.076
(19, 26) - utility: 71.524
(19, 27) - utility: 71.178
(19, 28) - utility: 70.119
(19, 30) - utility: 69.359
(19, 32) - utility: 70.052
(19, 34) - utility: 75.211
(19, 35) - utility: 75.346
(19, 36) - utility: 75.601
(19, 37) - utility: 74.554
(19, 39) - utility: 79.972
(19, 41) - utility: 72.972
(19, 42) - utility: 71.720
(19, 43) - utility: 70.457
(19, 44) - utility: 69.386
(19, 46) - utility: 68.712
(19, 47) - utility: 69.676
(19, 48) - utility: 69.013
(19, 49) - utility: 70.178
(19, 50) - utility: 71.360
(19, 51) - utility: 72.560
(19, 52) - utility: 70.808
(19, 53) - utility: 72.675
(19, 54) - utility: 72.602
(19, 55) - utility: 71.438
(19, 56) - utility: 70.292
(19, 57) - utility: 69.737
(19, 58) - utility: 69.873
(19, 59) - utility: 68.495
(19, 60) - utility: 67.682
(19, 61) - utility: 66.423
(19, 64) - utility: 67.112
(19, 66) - utility: 70.432
(19, 67) - utility: 71.887
(19, 69) - utility: 72.327
(19, 70) - utility: 70.600
(19, 71) - utility: 71.833
(19, 72) - utility: 70.911
(19, 73) - utility: 71.009
(19, 74) - utility: 69.762
(19, 75) - utility: 68.495
(19, 76) - utility: 69.480
(19, 77) - utility: 70.503
(19, 78) - utility: 70.395
(19, 80) - utility: 71.325
(19, 81) - utility: 70.076
(19, 82) - utility: 71.303
(19, 85) - utility: 65.753
(19, 87) - utility: 68.295
(19, 89) - utility: 66.399
(19, 90) - utility: 68.531
(19, 91) - utility: 70.790
(19, 92) - utility: 70.836
(19, 94) - utility: 71.273
(19, 95) - utility: 69.975
(19, 96) - utility: 68.624
(19, 97) - utility: 68.766
(19, 98) - utility: 67.282
(20, 0) - utility: 60.259
(20, 2) - utility: 61.565
(20, 3) - utility: 62.969
(20, 4) - utility: 64.067
(20, 5) - utility: 65.046
(20, 6) - utility: 65.485
(20, 7) - utility: 66.407
(20, 9) - utility: 67.936
(20, 10) - utility: 68.546
(20, 11) - utility: 70.807
(20, 13) - utility: 72.641
(20, 14) - utility: 72.484
(20, 15) - utility: 71.455
(20, 16) - utility: 72.447
(20, 17) - utility: 73.634
(20, 18) - utility: 74.896
(20, 19) - utility: 77.275
(20, 20) - utility: 78.888
(20, 21) - utility: 78.871
(20, 22) - utility: 77.566
(20, 23) - utility: 76.183
(20, 25) - utility: 72.809
(20, 26) - utility: 71.683
