number of iterations required: 900
---utility for each state (row, column)---
(10, 98) - utility: 69.040
(11, 0) - utility: 34.127
(11, 1) - utility: 34.307
(11, 2) - utility: 33.199
(11, 3) - utility: 36.877
(11, 4) - utility: 35.756
(11, 5) - utility: 33.810
(11, 6) - utility: 33.644
(11, 7) - utility: 31.208
(11, 9) - utility: 36.214
(11, 10) - utility: 42.063
(11, 12) - utility: 49.027
(11, 13) - utility: 47.798
(11, 14) - utility: 49.482
(11, 15) - utility: 47.681
(11, 17) - utility: 44.884
(11, 18) - utility: 49.824
(11, 19) - utility: 56.013
(11, 20) - utility: 58.935
(11, 21) - utility: 62.191
(11, 22) - utility: 70.007
(11, 23) - utility: 69.834
(11, 24) - utility: 70.573
(11, 25) - utility: 68.342
(11, 27) - utility: 68.660
(11, 28) - utility: 67.369
(11, 29) - utility: 64.811
(11, 31) - utility: 57.471
(11, 32) - utility: 55.342
(11, 33) - utility: 55.711
(11, 34) - utility: 56.818
(11, 36) - utility: 56.986
(11, 37) - utility: 61.069
(11, 38) - utility: 60.097
(11, 39) - utility: 28.188
(11, 40) - utility: -0.467
(11, 41) - utility: -0.501
(11, 42) - utility: -0.096
(11, 43) - utility: 15.689
(11, 44) - utility: 33.463
(11, 45) - utility: 44.519
(11, 46) - utility: 46.646
(11, 48) - utility: 47.112
(11, 49) - utility: 46.252
(11, 51) - utility: 46.205
(11, 52) - utility: 47.604
(11, 53) - utility: 51.368
(11, 54) - utility: 49.226
(11, 55) - utility: 52.464
(11, 56) - utility: 50.127
(11, 57) - utility: 51.459
(11, 58) - utility: 47.890
(11, 60) - utility: 51.147
(11, 61) - utility: 52.268
(11, 62) - utility: 52.236
(11, 63) - utility: 50.337
(11, 64) - utility: 43.285
(11, 65) - utility: 44.636
(11, 66) - utility: 42.401
(11, 67) - utility: 41.306
(11, 68) - utility: 43.828
(11, 69) - utility: 44.641
(11, 71) - utility: 62.490
(11, 72) - utility: 68.669
(11, 73) - utility: 77.285
(11, 74) - utility: 93.207
(11, 75) - utility: 94.328
(11, 76) - utility: 93.102
(11, 77) - utility: 91.149
(11, 78) - utility: 89.243
(11, 80) - utility: 70.944
(11, 81) - utility: 78.516
(11, 82) - utility: 76.696
(11, 83) - utility: 69.062
(11, 84) - utility: 67.393
(11, 85) - utility: 66.287
(11, 86) - utility: 68.971
(11, 87) - utility: 68.521
(11, 88) - utility: 68.690
(11, 89) - utility: 68.674
(11, 90) - utility: 67.145
(11, 91) - utility: 69.861
(11, 92) - utility: 69.051
(11, 94) - utility: 73.067
(11, 95) - utility: 74.533
(11, 96) - utility: 72.034
(11, 99) - utility: 67.954
(12, 0) - utility: 34.586
(12, 1) - utility: 33.639
(12, 2) - utility: 34.283
(12, 3) - utility: 37.993
(12, 4) - utility: 37.573
(12, 5) - utility: 34.065
(12, 6) - utility: 34.403
(12, 7) - utility: 32.560
(12, 9) - utility: 35.991
(12, 10) - utility: 43.376
(12, 11) - utility: 45.371
(12, 12) - utility: 45.725
(12, 13) - utility: 48.088
(12, 14) - utility: 50.593
(12, 15) - utility: 48.109
(12, 16) - utility: 50.890
(12, 18) - utility: 50.347
(12, 19) - utility: 57.179
(12, 20) - utility: 59.688
(12, 21) - utility: 62.456
(12, 22) - utility: 71.940
(12, 23) - utility: 71.865
(12, 25) - utility: 67.497
(12, 26) - utility: 67.848
(12, 27) - utility: 69.739
(12, 28) - utility: 68.428
(12, 29) - utility: 65.360
(12, 30) - utility: 60.072
(12, 31) - utility: 58.514
(12, 32) - utility: 54.466
(12, 33) - utility: 55.059
(12, 34) - utility: 57.725
(12, 35) - utility: 57.609
(12, 36) - utility: 57.246
(12, 37) - utility: 62.523
(12, 38) - utility: 64.774
(12, 40) - utility: -4.000
(12, 42) - utility: -9.262
(12, 45) - utility: 46.248
(12, 46) - utility: 48.763
(12, 47) - utility: 47.745
(12, 48) - utility: 47.865
(12, 49) - utility: 46.779
(12, 50) - utility: 46.072
(12, 51) - utility: 46.665
(12, 52) - utility: 47.960
(12, 53) - utility: 52.806
(12, 55) - utility: 55.086
(12, 56) - utility: 50.352
(12, 58) - utility: 48.099
(12, 60) - utility: 52.915
(12, 61) - utility: 53.122
(12, 62) - utility: 53.180
(12, 64) - utility: 41.518
(12, 65) - utility: 45.699
(12, 66) - utility: 41.531
(12, 67) - utility: 41.426
(12, 68) - utility: 43.332
(12, 69) - utility: 46.569
(12, 71) - utility: 62.558
(12, 72) - utility: 69.282
(12, 73) - utility: 78.610
(12, 74) - utility: 96.285
(12, 75) - utility: 95.864
(12, 77) - utility: 85.135
(12, 78) - utility: 83.604
(12, 79) - utility: 79.660
(12, 81) - utility: 79.419
(12, 82) - utility: 77.128
(12, 83) - utility: 69.240
(12, 84) - utility: 68.224
(12, 85) - utility: 66.144
(12, 87) - utility: 69.360
(12, 88) - utility: 68.317
(12, 89) - utility: 68.468
(12, 90) - utility: 67.513
(12, 91) - utility: 69.921
(12, 92) - utility: 71.085
(12, 93) - utility: 70.685
(12, 94) - utility: 75.069
(12, 95) - utility: 76.021
(12, 96) - utility: 72.681
(12, 97) - utility: 72.451
(12, 98) - utility: 69.853
(12, 99) - utility: 68.863
(13, 0) - utility: 36.404
(13, 1) - utility: 33.915
(13, 2) - utility: 34.383
(13, 3) - utility: 37.726
(13, 4) - utility: 38.484
(13, 6) - utility: 35.161
(13, 8) - utility: 33.043
(13, 9) - utility: 36.785
(13, 10) - utility: 44.648
(13, 11) - utility: 44.886
(13, 12) - utility: 46.102
(13, 13) - utility: 48.729
(13, 16) - utility: 51.931
(13, 17) - utility: 51.394
(13, 18) - utility: 50.180
(13, 20) - utility: 60.460
(13, 22) - utility: 75.306
(13, 23) - utility: 72.814
(13, 24) - utility: 70.717
(13, 25) - utility: 69.569
(13, 26) - utility: 68.563
(13, 27) - utility: 71.071
(13, 28) - utility: 69.563
(13, 29) - utility: 67.726
(13, 30) - utility: 60.415
(13, 31) - utility: 59.614
(13, 32) - utility: 55.836
(13, 33) - utility: 55.546
(13, 34) - utility: 58.852
(13, 35) - utility: 59.631
(13, 36) - utility: 58.526
(13, 37) - utility: 63.741
(13, 38) - utility: 65.924
(13, 39) - utility: 63.279
(13, 41) - utility: 53.594
(13, 43) - utility: 51.040
(13, 45) - utility: 46.569
(13, 46) - utility: 49.872
(13, 47) - utility: 48.257
(13, 48) - utility: 48.671
(13, 49) - utility: 47.373
(13, 50) - utility: 47.755
(13, 51) - utility: 48.429
(13, 52) - utility: 48.172
(13, 53) - utility: 55.341
(13, 54) - utility: 58.002
(13, 55) - utility: 56.424
(13, 56) - utility: 50.446
(13, 57) - utility: 48.952
(13, 58) - utility: 48.758
(13, 59) - utility: 49.760
(13, 60) - utility: 53.609
(13, 61) - utility: 53.863
(13, 62) - utility: 52.596
(13, 64) - utility: 33.847
(13, 65) - utility: 47.370
(13, 66) - utility: 41.599
(13, 67) - utility: 40.436
(13, 68) - utility: 43.764
(13, 69) - utility: 48.824
(13, 70) - utility: 59.222
(13, 72) - utility: 71.094
(13, 74) - utility: 98.500
(13, 75) - utility: 97.072
(13, 76) - utility: 92.704
(13, 77) - utility: 87.664
(13, 78) - utility: 83.699
(13, 79) - utility: 81.436
(13, 80) - utility: 82.005
(13, 81) - utility: 80.759
(13, 83) - utility: 69.306
(13, 87) - utility: 69.104
(13, 88) - utility: 66.911
(13, 89) - utility: 66.284
(13, 90) - utility: 67.467
(13, 91) - utility: 69.697
(13, 92) - utility: 72.228
(13, 93) - utility: 71.030
(13, 94) - utility: 75.183
(13, 95) - utility: 76.254
(13, 96) - utility: 73.261
(13, 97) - utility: 72.399
(13, 98) - utility: 71.796
(13, 99) - utility: 68.346
(14, 0) - utility: 37.225
(14, 1) - utility: 35.237
(14, 2) - utility: 34.508
(14, 3) - utility: 38.577
(14, 4) - utility: 37.802
(14, 5) - utility: 37.294
(14, 6) - utility: 36.867
(14, 7) - utility: 33.117
(14, 10) - utility: 44.902
(14, 11) - utility: 46.593
(14, 12) - utility: 46.558
(14, 13) - utility: 49.723
(14, 15) - utility: 49.119
(14, 16) - utility: 52.704
(14, 17) - utility: 50.865
(14, 18) - utility: 51.925
(14, 19) - utility: 57.543
(14, 20) - utility: 57.240
(14, 21) - utility: 57.694
(14, 23) - utility: 73.735
(14, 24) - utility: 71.185
(14, 25) - utility: 69.889
(14, 26) - utility: 69.040
(14, 27) - utility: 71.208
(14, 28) - utility: 66.065
(14, 29) - utility: 68.002
(14, 31) - utility: 60.790
(14, 32) - utility: 57.368
(14, 33) - utility: 57.061
(14, 34) - utility: 59.962
(14, 35) - utility: 61.882
(14, 37) - utility: 64.976
(14, 38) - utility: 66.098
(14, 39) - utility: 63.798
(14, 40) - utility: 63.483
(14, 41) - utility: 54.322
(14, 42) - utility: 51.307
(14, 43) - utility: 51.735
(14, 44) - utility: 47.557
(14, 45) - utility: 46.795
(14, 46) - utility: 51.167
(14, 47) - utility: 49.875
(14, 48) - utility: 49.550
(14, 49) - utility: 49.024
(14, 50) - utility: 49.584
(14, 51) - utility: 49.207
(14, 52) - utility: 49.116
(14, 56) - utility: 49.261
(14, 57) - utility: 49.458
(14, 58) - utility: 50.487
(14, 59) - utility: 50.083
(14, 60) - utility: 53.472
(14, 61) - utility: 54.784
(14, 62) - utility: 54.365
(14, 63) - utility: 54.312
(14, 65) - utility: 50.431
(14, 68) - utility: 44.151
(14, 70) - utility: 62.533
(14, 71) - utility: 71.628
(14, 72) - utility: 70.729
(14, 74) - utility: 99.973
(14, 76) - utility: 67.532
(14, 77) - utility: 59.134
(14, 78) - utility: 60.938
(14, 79) - utility: 63.229
(14, 81) - utility: 70.190
(14, 82) - utility: 68.068
(14, 83) - utility: 66.273
(14, 84) - utility: 62.836
(14, 85) - utility: 66.728
(14, 86) - utility: 62.851
(14, 87) - utility: 65.729
(14, 88) - utility: 64.819
(14, 89) - utility: 66.189
(14, 90) - utility: 68.239
(14, 91) - utility: 69.277
(14, 92) - utility: 73.657
(14, 93) - utility: 71.309
(14, 94) - utility: 76.569
(14, 95) - utility: 77.776
(14, 96) - utility: 73.970
(14, 97) - utility: 73.331
(14, 99) - utility: 70.041
(15, 0) - utility: 37.994
(15, 1) - utility: 34.262
(15, 2) - utility: 34.395
(15, 3) - utility: 38.406
(15, 4) - utility: 38.297
(15, 5) - utility: 39.018
(15, 6) - utility: 37.799
(15, 9) - utility: 40.784
(15, 10) - utility: 45.308
(15, 11) - utility: 48.660
(15, 12) - utility: 48.009
(15, 13) - utility: 50.797
(15, 14) - utility: 50.113
(15, 15) - utility: 50.554
(15, 16) - utility: 54.098
(15, 18) - utility: 53.273
(15, 19) - utility: 59.061
(15, 20) - utility: 57.919
(15, 21) - utility: 57.217
(15, 22) - utility: 65.572
(15, 23) - utility: 72.005
(15, 24) - utility: 68.552
(15, 25) - utility: 70.766
(15, 26) - utility: 70.798
(15, 27) - utility: 73.072
(15, 29) - utility: 69.154
(15, 30) - utility: 67.044
(15, 31) - utility: 62.036
(15, 32) - utility: 58.966
(15, 33) - utility: 57.432
(15, 34) - utility: 62.105
(15, 35) - utility: 62.954
(15, 36) - utility: 64.665
(15, 37) - utility: 65.707
(15, 39) - utility: 65.619
(15, 40) - utility: 65.442
(15, 41) - utility: 55.502
(15, 42) - utility: 51.576
(15, 43) - utility: 53.015
(15, 44) - utility: 47.781
(15, 46) - utility: 52.572
(15, 47) - utility: 51.647
(15, 48) - utility: 50.252
(15, 49) - utility: 48.246
(15, 50) - utility: 50.378
(15, 51) - utility: 49.844
(15, 52) - utility: 49.775
(15, 54) - utility: 52.554
(15, 55) - utility: 49.877
(15, 56) - utility: 49.909
(15, 57) - utility: 50.029
(15, 58) - utility: 51.354
(15, 59) - utility: 51.504
(15, 60) - utility: 53.145
(15, 61) - utility: 55.743
(15, 62) - utility: 55.056
(15, 63) - utility: 55.042
(15, 64) - utility: 53.171
(15, 65) - utility: 51.118
(15, 66) - utility: 51.738
(15, 67) - utility: 50.933
(15, 68) - utility: 45.971
(15, 70) - utility: 62.236
(15, 71) - utility: 73.832
(15, 73) - utility: 71.296
(15, 75) - utility: 58.432
(15, 76) - utility: 59.283
(15, 77) - utility: 58.656
(15, 78) - utility: 59.170
(15, 79) - utility: 59.636
(15, 80) - utility: 66.531
(15, 81) - utility: 67.117
(15, 82) - utility: 68.069
(15, 83) - utility: 65.683
(15, 84) - utility: 63.977
(15, 85) - utility: 67.280
(15, 87) - utility: 67.083
(15, 88) - utility: 65.403
(15, 89) - utility: 66.990
(15, 90) - utility: 69.278
(15, 91) - utility: 69.785
(15, 92) - utility: 75.479
(15, 94) - utility: 79.305
(15, 95) - utility: 78.122
(15, 96) - utility: 75.771
(15, 97) - utility: 74.228
(15, 98) - utility: 72.150
(15, 99) - utility: 70.976
(16, 0) - utility: 32.500
(16, 3) - utility: 38.144
(16, 4) - utility: 38.727
(16, 5) - utility: 38.490
(16, 6) - utility: 38.174
(16, 8) - utility: 37.964
(16, 10) - utility: 46.077
(16, 11) - utility: 49.826
(16, 12) - utility: 48.236
(16, 13) - utility: 51.923
(16, 15) - utility: 50.855
(16, 16) - utility: 53.962
(16, 17) - utility: 48.643
(16, 19) - utility: 59.410
(16, 20) - utility: 55.723
(16, 21) - utility: 58.071
(16, 22) - utility: 66.690
(16, 23) - utility: 72.888
(16, 24) - utility: 68.760
(16, 25) - utility: 71.983
(16, 26) - utility: 72.675
(16, 27) - utility: 74.330
(16, 28) - utility: 71.896
(16, 29) - utility: 70.342
(16, 31) - utility: 62.628
(16, 32) - utility: 59.570
(16, 35) - utility: 64.904
(16, 36) - utility: 66.828
(16, 37) - utility: 65.405
(16, 38) - utility: 64.622
(16, 39) - utility: 63.970
(16, 40) - utility: 62.497
(16, 42) - utility: 50.294
(16, 43) - utility: 55.782
(16, 45) - utility: 53.733
(16, 46) - utility: 53.402
(16, 48) - utility: 45.272
(16, 49) - utility: 46.394
(16, 50) - utility: 52.611
(16, 51) - utility: 51.678
(16, 52) - utility: 49.133
(16, 53) - utility: 52.302
(16, 54) - utility: 53.603
(16, 55) - utility: 50.219
(16, 56) - utility: 49.266
(16, 57) - utility: 50.561
(16, 58) - utility: 52.200
(16, 59) - utility: 52.019
(16, 60) - utility: 53.747
(16, 61) - utility: 56.908
(16, 62) - utility: 55.718
(16, 63) - utility: 54.707
(16, 64) - utility: 53.674
(16, 65) - utility: 51.480
(16, 66) - utility: 51.308
(16, 67) - utility: 50.041
(16, 68) - utility: 47.194
(16, 69) - utility: 51.699
(16, 70) - utility: 61.623
(16, 71) - utility: 74.951
(16, 72) - utility: 75.444
(16, 73) - utility: 73.459
(16, 74) - utility: 62.601
(16, 75) - utility: 60.327
(16, 76) - utility: 60.267
(16, 77) - utility: 57.991
(16, 78) - utility: 61.187
(16, 80) - utility: 68.211
(16, 81) - utility: 67.969
(16, 82) - utility: 68.083
(16, 83) - utility: 66.478
(16, 84) - utility: 65.421
(16, 86) - utility: 61.566
(16, 87) - utility: 68.191
(16, 88) - utility: 67.083
(16, 89) - utility: 67.799
(16, 90) - utility: 70.426
(16, 91) - utility: 70.069
(16, 92) - utility: 77.194
(16, 93) - utility: 72.947
(16, 94) - utility: 80.505
(16, 95) - utility: 79.305
(16, 96) - utility: 76.678
(16, 97) - utility: 75.282
(16, 98) - utility: 74.211
(16, 99) - utility: 72.988
(17, 0) - utility: 30.694
(17, 1) - utility: 32.520
(17, 3) - utility: 38.603
(17, 4) - utility: 39.370
(17, 5) - utility: 39.036
(17, 6) - utility: 38.667
(17, 7) - utility: 39.774
(17, 8) - utility: 38.494
(17, 9) - utility: 41.233
(17, 10) - utility: 46.241
(17, 11) - utility: 51.173
(17, 13) - utility: 53.090
(17, 14) - utility: 51.680
(17, 15) - utility: 51.159
(17, 16) - utility: 55.748
(17, 18) - utility: 55.838
(17, 19) - utility: 61.884
(17, 22) - utility: 67.886
(17, 23) - utility: 75.150
(17, 25) - utility: 73.259
(17, 26) - utility: 73.523
(17, 27) - utility: 74.517
(17, 28) - utility: 72.745
(17, 29) - utility: 69.773
(17, 30) - utility: 70.263
(17, 31) - utility: 63.852
(17, 32) - utility: 61.203
(17, 33) - utility: 59.853
(17, 34) - utility: 63.398
(17, 35) - utility: 63.313
(17, 37) - utility: 50.227
(17, 38) - utility: 54.790
(17, 40) - utility: 54.492
(17, 41) - utility: 58.166
(17, 43) - utility: 58.435
(17, 44) - utility: 59.443
(17, 45) - utility: 54.503
(17, 46) - utility: 54.086
(17, 47) - utility: 57.860
(17, 50) - utility: 54.220
(17, 52) - utility: 49.090
(17, 53) - utility: 51.934
(17, 55) - utility: 50.601
(17, 56) - utility: 49.657
(17, 57) - utility: 51.207
(17, 58) - utility: 53.138
(17, 59) - utility: 52.487
(17, 60) - utility: 52.985
(17, 62) - utility: 52.896
(17, 63) - utility: 52.213
(17, 64) - utility: 51.750
(17, 65) - utility: 49.593
(17, 66) - utility: 44.579
(17, 67) - utility: 44.475
(17, 68) - utility: 45.609
(17, 69) - utility: 50.412
(17, 70) - utility: 60.713
(17, 71) - utility: 77.552
(17, 73) - utility: 67.561
(17, 74) - utility: 62.370
(17, 75) - utility: 59.549
(17, 76) - utility: 60.043
(17, 77) - utility: 58.090
(17, 78) - utility: 62.409
(17, 79) - utility: 67.690
(17, 80) - utility: 70.365
(17, 81) - utility: 70.045
(17, 82) - utility: 69.208
(17, 83) - utility: 67.300
(17, 85) - utility: 70.461
(17, 87) - utility: 68.756
(17, 88) - utility: 67.753
(17, 89) - utility: 67.153
(17, 92) - utility: 79.641
(17, 93) - utility: 72.444
(17, 94) - utility: 82.666
(17, 96) - utility: 78.755
(17, 97) - utility: 77.455
(17, 98) - utility: 75.218
(18, 0) - utility: 32.116
(18, 1) - utility: 33.209
(18, 3) - utility: 39.045
(18, 4) - utility: 38.742
(18, 5) - utility: 39.584
(18, 6) - utility: 39.022
(18, 7) - utility: 40.626
(18, 8) - utility: 39.740
(18, 9) - utility: 41.521
(18, 10) - utility: 46.885
(18, 13) - utility: 49.520
(18, 14) - utility: 52.272
(18, 15) - utility: 52.429
(18, 16) - utility: 58.288
(18, 17) - utility: 57.458
(18, 19) - utility: 63.472
(18, 20) - utility: 61.433
(18, 21) - utility: 64.272
(18, 23) - utility: 77.057
(18, 24) - utility: 76.246
(18, 25) - utility: 74.202
(18, 26) - utility: 75.622
(18, 27) - utility: 75.854
(18, 28) - utility: 73.864
(18, 29) - utility: 71.484
(18, 30) - utility: 70.750
(18, 31) - utility: 62.926
(18, 32) - utility: 61.864
(18, 33) - utility: 60.047
(18, 34) - utility: 64.703
(18, 35) - utility: 64.152
(18, 40) - utility: 52.397
(18, 41) - utility: 58.097
(18, 42) - utility: 56.095
(18, 43) - utility: 59.097
(18, 44) - utility: 60.988
(18, 45) - utility: 54.677
(18, 46) - utility: 54.296
(18, 47) - utility: 57.800
(18, 49) - utility: 56.843
(18, 50) - utility: 56.167
(18, 51) - utility: 55.547
(18, 52) - utility: 50.617
(18, 53) - utility: 51.683
(18, 54) - utility: 51.024
(18, 55) - utility: 51.408
(18, 56) - utility: 51.236
(18, 57) - utility: 51.857
(18, 58) - utility: 54.182
(18, 59) - utility: 53.058
(18, 60) - utility: 51.453
(18, 61) - utility: 49.830
(18, 62) - utility: 53.700
(18, 63) - utility: 52.896
(18, 65) - utility: 35.866
(18, 67) - utility: 44.933
(18, 68) - utility: 44.464
(18, 71) - utility: 79.374
(18, 72) - utility: 76.247
(18, 73) - utility: 70.326
(18, 74) - utility: 61.598
(18, 75) - utility: 59.937
(18, 76) - utility: 61.158
(18, 78) - utility: 61.815
(18, 79) - utility: 68.921
(18, 80) - utility: 72.891
(18, 81) - utility: 71.045
(18, 82) - utility: 68.954
(18, 83) - utility: 67.962
(18, 84) - utility: 67.064
(18, 85) - utility: 71.401
(18, 86) - utility: 70.461
(18, 87) - utility: 71.012
(18, 88) - utility: 69.821
(18, 89) - utility: 69.189
(18, 90) - utility: 69.296
(18, 91) - utility: 76.235
(18, 92) - utility: 81.597
(18, 94) - utility: 83.726
(18, 95) - utility: 81.124
(18, 96) - utility: 78.650
(18, 98) - utility: 76.032
(18, 99) - utility: 75.034
(19, 0) - utility: 32.436
(19, 1) - utility: 33.816
(19, 2) - utility: 39.016
(19, 3) - utility: 39.627
(19, 4) - utility: 39.138
(19, 5) - utility: 40.310
(19, 6) - utility: 39.294
(19, 7) - utility: 41.500
(19, 8) - utility: 39.959
(19, 9) - utility: 42.860
(19, 11) - utility: 41.762
(19, 12) - utility: 43.412
(19, 13) - utility: 49.852
(19, 14) - utility: 54.519
(19, 16) - utility: 58.598
(19, 17) - utility: 56.817
(19, 18) - utility: 60.510
(19, 19) - utility: 61.372
(19, 21) - utility: 65.489
(19, 22) - utility: 68.312
(19, 23) - utility: 76.869
(19, 24) - utility: 67.359
(19, 25) - utility: 74.757
(19, 26) - utility: 76.776
(19, 27) - utility: 75.827
(19, 28) - utility: 74.896
(19, 30) - utility: 72.580
(19, 32) - utility: 50.181
(19, 34) - utility: 66.222
(19, 35) - utility: 66.157
(19, 36) - utility: 66.373
(19, 37) - utility: 65.072
(19, 39) - utility: 67.698
(19, 41) - utility: 59.845
(19, 42) - utility: 57.440
(19, 43) - utility: 61.246
(19, 44) - utility: 61.521
(19, 46) - utility: 53.234
(19, 47) - utility: 59.018
(19, 48) - utility: 58.116
(19, 49) - utility: 57.696
(19, 50) - utility: 56.921
(19, 51) - utility: 55.524
(19, 52) - utility: 51.769
(19, 53) - utility: 51.289
(19, 54) - utility: 51.311
(19, 55) - utility: 52.178
(19, 56) - utility: 51.834
(19, 57) - utility: 52.350
(19, 58) - utility: 55.348
(19, 59) - utility: 53.838
(19, 60) - utility: 52.384
(19, 61) - utility: 51.035
(19, 64) - utility: 39.976
(19, 66) - utility: 40.958
(19, 67) - utility: 39.830
(19, 69) - utility: 85.267
(19, 70) - utility: 81.543
(19, 71) - utility: 80.818
(19, 72) - utility: 77.610
(19, 73) - utility: 71.616
(19, 74) - utility: 62.756
(19, 75) - utility: 61.597
(19, 76) - utility: 60.820
(19, 77) - utility: 61.094
(19, 78) - utility: 60.444
(19, 80) - utility: 74.589
(19, 81) - utility: 72.024
(19, 82) - utility: 70.949
(19, 85) - utility: 73.013
(19, 87) - utility: 70.864
(19, 89) - utility: 70.021
(19, 90) - utility: 68.054
(19, 91) - utility: 77.445
(19, 92) - utility: 84.560
(19, 94) - utility: 85.159
(19, 95) - utility: 82.183
(19, 96) - utility: 80.596
(19, 97) - utility: 80.473
(19, 98) - utility: 78.380
(20, 0) - utility: 32.724
(20, 2) - utility: 40.133
(20, 3) - utility: 41.528
(20, 4) - utility: 40.687
(20, 5) - utility: 39.831
(20, 6) - utility: 39.438
(20, 7) - utility: 41.230
(20, 9) - utility: 42.501
(20, 10) - utility: 40.261
(20, 11) - utility: 42.134
(20, 13) - utility: 50.754
(20, 14) - utility: 57.054
(20, 15) - utility: 59.017
(20, 16) - utility: 60.823
(20, 17) - utility: 58.113
(20, 18) - utility: 61.679
(20, 19) - utility: 62.306
(20, 20) - utility: 64.553
(20, 21) - utility: 63.222
(20, 22) - utility: 68.508
(20, 23) - utility: 80.149
(20, 25) - utility: 77.636
(20, 26) - utility: 78.168
